1.151552700000000051e+01,2.249833526611328125e+02,2.610696411132812500e+02
1.154436500000000088e+01,2.565098876953125000e+02,2.610304260253906250e+02
1.158005299999999949e+01,2.713832702636718750e+02,2.576364135742186932e+02
1.161565799999999982e+01,2.820110473632812500e+02,2.600072631835936932e+02
1.165164399999999922e+01,2.816363830566406250e+02,2.611063842773438068e+02
1.168088299999999968e+01,2.837639465332031250e+02,2.613795776367187500e+02
1.171894400000000047e+01,2.938963317871093750e+02,2.576501770019531818e+02
1.174725199999999958e+01,2.905692138671875000e+02,2.551905670166015625e+02
1.177764499999999970e+01,2.899666748046875000e+02,2.555105285644531250e+02
1.181385700000000050e+01,2.946212768554687500e+02,2.567958679199218750e+02
1.184795800000000021e+01,2.948544006347656250e+02,2.584874267578125000e+02
1.188771700000000031e+01,2.992281494140625000e+02,2.600741577148436932e+02
1.190972900000000045e+01,2.964270629882812500e+02,2.602394409179686932e+02
1.195184700000000078e+01,3.042875671386718750e+02,2.562531127929688068e+02
1.197540900000000086e+01,4.581146240234375000e+02,2.574016723632812500e+02
1.201072699999999926e+01,6.067803955078125000e+02,4.854942932128906818e+02
1.204767400000000066e+01,5.609157714843750000e+02,4.970372314453125000e+02
1.207233500000000070e+01,5.568713378906250000e+02,4.911865234375000000e+02
1.212055900000000008e+01,5.628929443359375000e+02,4.646997070312500568e+02
1.214737299999999998e+01,5.615842285156250000e+02,4.674180603027342613e+02
1.217937000000000047e+01,5.497825317382812500e+02,4.538365173339843182e+02
1.221733700000000056e+01,5.624401855468750000e+02,4.556856994628906250e+02
1.224875199999999964e+01,5.591647949218750000e+02,4.587218322753905682e+02
1.227874399999999966e+01,5.610900878906250000e+02,4.511054382324218750e+02
1.231904699999999941e+01,5.552274780273437500e+02,4.619985351562500568e+02
1.234870399999999968e+01,5.556984863281250000e+02,4.628430480957030682e+02
1.238492300000000057e+01,5.531508178710937500e+02,4.623015441894531250e+02
1.241481199999999951e+01,5.517687988281250000e+02,4.612334899902343750e+02
1.244869800000000026e+01,5.541317749023437500e+02,4.639144592285155682e+02
1.247796100000000052e+01,5.561862182617187500e+02,4.623122558593750568e+02
1.251080100000000073e+01,5.562029418945312500e+02,4.592984619140625000e+02
1.254260999999999981e+01,5.570509643554687500e+02,4.587323303222656818e+02
1.257518499999999939e+01,5.576394042968750000e+02,4.579496154785155682e+02
1.260897800000000046e+01,5.560019531250000000e+02,4.574963378906250000e+02
1.264050300000000071e+01,5.570282592773437500e+02,4.550979003906250000e+02
1.268060299999999962e+01,5.582984619140625000e+02,4.550428771972656250e+02
1.271886800000000051e+01,5.591129150390625000e+02,4.542966308593750000e+02
1.274653799999999926e+01,5.586770629882812500e+02,4.584035034179687500e+02
1.278037600000000040e+01,5.583991699218750000e+02,4.600949707031249432e+02
1.281842299999999923e+01,5.582645874023437500e+02,4.572509155273436932e+02
1.285213700000000081e+01,5.611254272460937500e+02,4.562735900878906250e+02
1.288384100000000032e+01,5.566511840820312500e+02,4.564602050781250568e+02
1.292173700000000025e+01,5.588882446289062500e+02,4.558506774902343750e+02
1.294894500000000015e+01,5.589418945312500000e+02,4.559390258789062500e+02
1.298275300000000065e+01,5.585538330078125000e+02,4.558823547363281818e+02
1.301992599999999989e+01,5.576043090820312500e+02,4.540258483886719318e+02
1.304718500000000070e+01,5.582843017578125000e+02,4.529840087890625568e+02
1.308043699999999987e+01,5.575625610351562500e+02,4.528964233398437500e+02
1.312174500000000066e+01,5.594003906250000000e+02,4.538324584960938068e+02
1.314468600000000009e+01,5.621927490234375000e+02,4.535083618164062500e+02
1.317780699999999960e+01,5.608897094726562500e+02,4.553211669921875000e+02
1.320982300000000009e+01,5.622316894531250000e+02,4.565118713378906250e+02
1.324313099999999999e+01,5.615874023437500000e+02,4.584066162109375568e+02
1.327811699999999995e+01,5.616035766601562500e+02,4.590639038085936932e+02
1.331945900000000016e+01,5.605392456054687500e+02,4.599963989257813068e+02
1.334666600000000081e+01,5.596201782226562500e+02,4.600362548828125568e+02
1.338088199999999972e+01,5.604862670898437500e+02,4.607769165039061932e+02
1.341972499999999968e+01,5.602066040039062500e+02,4.570031433105469318e+02
1.345134599999999914e+01,5.643236083984375000e+02,4.578818054199219318e+02
1.348077100000000073e+01,5.637476806640625000e+02,4.566697692871093182e+02
1.351938400000000051e+01,5.645762329101562500e+02,4.560124816894531818e+02
1.354778499999999930e+01,5.646991577148437500e+02,4.553784484863280682e+02
1.358478200000000058e+01,5.659393920898437500e+02,4.552764282226561932e+02
1.362075399999999981e+01,5.651763916015625000e+02,4.550000000000000000e+02
1.364667299999999983e+01,5.634433593750000000e+02,4.558484191894531818e+02
1.368038499999999935e+01,5.625205688476562500e+02,4.564567871093750000e+02
1.371916099999999972e+01,5.627329101562500000e+02,4.583355102539062500e+02
1.374233699999999914e+01,5.649796752929687500e+02,4.578765563964844318e+02
1.377330000000000076e+01,5.658113403320312500e+02,4.583691711425781818e+02
1.381263900000000078e+01,5.676455078125000000e+02,4.609216918945312500e+02
1.384158599999999950e+01,5.668795166015625000e+02,4.607569580078125000e+02
1.387909900000000007e+01,5.666459350585937500e+02,4.603284301757812500e+02
1.391409900000000022e+01,5.652533569335937500e+02,4.616209106445311932e+02
1.394645200000000074e+01,5.609486694335937500e+02,4.626192626953125000e+02
1.397666599999999981e+01,5.566583251953125000e+02,4.646936950683593750e+02
1.401841399999999993e+01,5.578760375976562500e+02,4.638109741210936932e+02
1.405110299999999945e+01,5.582178344726562500e+02,4.637491149902344318e+02
1.407926400000000022e+01,5.585347290039062500e+02,4.651129455566406250e+02
1.412121600000000043e+01,5.569067993164062500e+02,4.644070434570312500e+02
1.414796399999999998e+01,5.564201049804687500e+02,4.618959655761718182e+02
1.417776699999999934e+01,5.548400878906250000e+02,4.625871276855468182e+02
1.421335200000000043e+01,5.556875000000000000e+02,4.627432556152344318e+02
1.425248299999999979e+01,5.607407226562500000e+02,4.616633911132812500e+02
1.428019699999999936e+01,5.632627563476562500e+02,4.590224304199218750e+02
1.431620299999999979e+01,5.680085449218750000e+02,4.633387756347655682e+02
1.434612199999999937e+01,5.672169799804687500e+02,4.596438293457031250e+02
1.437457299999999982e+01,5.685747680664062500e+02,4.560037841796875000e+02
1.440626199999999990e+01,5.675461425781250000e+02,4.547406311035156250e+02
1.444065900000000013e+01,5.666416015625000000e+02,4.532586975097656818e+02
1.447583200000000048e+01,5.650823364257812500e+02,4.540970458984374432e+02
1.451732900000000015e+01,5.611759033203125000e+02,4.551869812011718182e+02
1.454966800000000049e+01,5.592367553710937500e+02,4.548373413085938068e+02
1.458090699999999984e+01,5.593112182617187500e+02,4.538937072753905682e+02
1.461353100000000005e+01,5.567459106445312500e+02,4.543908691406250000e+02
1.464948599999999956e+01,5.547401733398437500e+02,4.548355102539062500e+02
1.468142500000000084e+01,5.535170898437500000e+02,4.561307373046875568e+02
1.471275999999999939e+01,5.530541381835937500e+02,4.561922302246093182e+02
1.474864200000000025e+01,5.526376953125000000e+02,4.552430725097656250e+02
1.478477400000000053e+01,5.546156616210937500e+02,4.576828613281250568e+02
1.481064100000000039e+01,5.566293334960937500e+02,4.569117126464844318e+02
1.485399600000000042e+01,5.517556152343750000e+02,4.554614257812500000e+02
1.488134499999999960e+01,5.526681518554687500e+02,4.562687683105469318e+02
1.491301900000000025e+01,5.528138427734375000e+02,4.551959228515625000e+02
1.494152000000000058e+01,5.546950683593750000e+02,4.562876586914063068e+02
1.497330099999999931e+01,5.599727172851562500e+02,4.554557800292968750e+02
1.500457199999999958e+01,5.586796264648437500e+02,4.552700195312500000e+02
1.504288400000000081e+01,5.564674682617187500e+02,4.569967346191406250e+02
1.507355699999999921e+01,5.565555419921875000e+02,4.573470764160156818e+02
1.511760499999999929e+01,5.585151977539062500e+02,4.572220458984375000e+02
1.514982599999999913e+01,5.580249023437500000e+02,4.579418640136718182e+02
1.518011899999999947e+01,5.560227050781250000e+02,4.578009338378905682e+02
1.521251600000000082e+01,5.582048950195312500e+02,4.534851989746093750e+02
1.524956700000000076e+01,5.556791992187500000e+02,4.550294189453125568e+02
1.528321099999999966e+01,5.521308593750000000e+02,4.556956481933593750e+02
1.531456999999999979e+01,5.494233398437500000e+02,4.565280151367186932e+02
1.535045000000000037e+01,5.488719482421875000e+02,4.584871215820311932e+02
1.538361199999999940e+01,5.497094726562500000e+02,4.616675415039061932e+02
1.541000700000000023e+01,5.449436035156250000e+02,4.616361694335936932e+02
1.545361100000000043e+01,5.449346313476562500e+02,4.629502868652343182e+02
1.548180900000000015e+01,5.413687133789062500e+02,4.630033569335936932e+02
1.551685900000000018e+01,5.427006835937500000e+02,4.619266357421875000e+02
1.554960999999999949e+01,5.402402954101562500e+02,4.628883361816406250e+02
1.557305099999999953e+01,5.401866455078125000e+02,4.632542419433594318e+02
1.560556799999999988e+01,5.362468261718750000e+02,4.621643066406250568e+02
1.564021499999999953e+01,5.350356445312500000e+02,4.624472656250000000e+02
1.567403299999999966e+01,5.349564208984375000e+02,4.603147583007812500e+02
1.571756899999999924e+01,5.380756835937500000e+02,4.615465087890624432e+02
1.575331899999999941e+01,5.633063354492187500e+02,4.608713684082031250e+02
1.578144099999999916e+01,5.634857177734375000e+02,4.611558532714842613e+02
1.581423299999999976e+01,5.638247680664062500e+02,4.612078552246093750e+02
1.585252900000000054e+01,5.648594360351562500e+02,4.603417053222656250e+02
1.588491800000000076e+01,5.645259399414062500e+02,4.602274475097656250e+02
1.591379700000000064e+01,5.644636230468750000e+02,4.581226806640625000e+02
1.594954099999999997e+01,5.634215087890625000e+02,4.583126831054687500e+02
1.598473500000000058e+01,5.627240600585937500e+02,4.584106750488280682e+02
1.601454899999999881e+01,5.629206542968750000e+02,4.572734069824219318e+02
1.604527099999999962e+01,5.620950927734375000e+02,4.540332336425781818e+02
1.608306800000000081e+01,5.599145507812500000e+02,4.546507873535155682e+02
1.611446400000000168e+01,5.571083984375000000e+02,4.587982482910156818e+02
1.614457399999999865e+01,5.594291381835937500e+02,4.585696411132811932e+02
1.617356699999999847e+01,5.584499511718750000e+02,4.580173339843749432e+02
1.621335200000000043e+01,5.581150512695312500e+02,4.602879638671875000e+02
1.624124300000000076e+01,5.574485473632812500e+02,4.588072204589844318e+02
1.627339500000000072e+01,5.563029785156250000e+02,4.566774597167968750e+02
1.631722200000000100e+01,5.528360595703125000e+02,4.583808898925781250e+02
1.634996100000000041e+01,5.482503662109375000e+02,4.598640136718749432e+02
1.638133300000000148e+01,5.490633544921875000e+02,4.603706970214844318e+02
1.641389099999999956e+01,5.505937500000000000e+02,4.596688537597657387e+02
1.645225599999999844e+01,5.511785278320312500e+02,4.587608032226563068e+02
1.648195899999999980e+01,5.511369628906250000e+02,4.586966552734375000e+02
1.651396499999999889e+01,5.502888183593750000e+02,4.580491027832030682e+02
1.655122000000000071e+01,5.502512817382812500e+02,4.592833251953125000e+02
1.658340700000000112e+01,5.521335449218750000e+02,4.604256286621093750e+02
1.661361700000000141e+01,5.502164916992187500e+02,4.615368652343750568e+02
1.664944300000000155e+01,5.499196777343750000e+02,4.647293701171875000e+02
1.668269000000000091e+01,5.486138916015625000e+02,4.630394592285155682e+02
1.671153899999999837e+01,5.497299194335937500e+02,4.630579528808594318e+02
1.674451799999999935e+01,5.478311767578125000e+02,4.596184387207031250e+02
1.677280100000000118e+01,5.468334960937500000e+02,4.590538635253905682e+02
1.680487600000000015e+01,5.467267456054687500e+02,4.594778747558593750e+02
1.684012099999999990e+01,5.469519042968750000e+02,4.609377746582032387e+02
1.687248900000000162e+01,5.447365112304687500e+02,4.596271667480468750e+02
1.691758300000000048e+01,5.439842529296875000e+02,4.574516601562500568e+02
1.695024000000000086e+01,5.444171752929687500e+02,4.584297485351563068e+02
1.698086100000000087e+01,5.453785400390625000e+02,4.564401550292968182e+02
1.701542999999999850e+01,5.448562622070312500e+02,4.560673522949218750e+02
1.705328400000000144e+01,5.449914550781250000e+02,4.576168212890625568e+02
1.708449999999999847e+01,5.430076904296875000e+02,4.594125671386718750e+02
1.711322699999999841e+01,5.434029541015625000e+02,4.602842712402343750e+02
